PetID,AdoptionSpeed,bert_prob_0,bert_prob_1,bert_prob_2,bert_prob_3,bert_prob_4
aa88c3b97,2,0.023742272,0.16508909,0.19323373,0.19935949,0.4185754
adfa73768,4,0.019659946,0.21715344,0.25377622,0.24720262,0.26220775
ac6adc2e4,2,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
3bedb1ef9,3,0.008986891,0.11157129,0.14284714,0.22794001,0.50865465
bf1762a3a,4,0.013644726,0.1397494,0.16183564,0.19816272,0.4866075
e79487c5d,2,0.03217767,0.24789667,0.3037513,0.24769118,0.16848318
bc22c806a,3,0.011959383,0.09421947,0.40608707,0.4625688,0.025165318
4b7f7fcca,2,0.011620189,0.2113712,0.26960608,0.35659942,0.15080307
6230b6c50,1,0.025825135,0.27534086,0.30569452,0.24954714,0.14359236
e58bebf13,3,0.007612888,0.13100103,0.32359412,0.439941,0.09785093
a1543decd,1,0.013931903,0.2028967,0.39638236,0.29858196,0.08820715
0f27a7baa,1,0.02229783,0.3238295,0.2681488,0.25289625,0.13282765
7b2336880,2,0.023178235,0.31493703,0.30692422,0.21249808,0.14246242
51b7034e6,2,0.028834978,0.2615815,0.2943952,0.25768656,0.15750171
86aeb2732,4,0.027109653,0.330087,0.32329044,0.21434768,0.105165176
89446d475,4,0.030380383,0.22426164,0.2188154,0.2914173,0.23512532
c59d7c9f3,4,0.024761504,0.25072,0.28064615,0.2701558,0.17371655
eda903960,1,0.036736444,0.24888909,0.2680292,0.21271001,0.23363517
115d6458f,3,0.011676544,0.09668254,0.14814153,0.22000088,0.52349854
703374c74,4,0.014624329,0.16001955,0.20083977,0.31744677,0.30706957
527b6112b,1,0.018893065,0.20040111,0.26290804,0.27533495,0.24246286
4a874872c,4,0.017784255,0.25169715,0.2724022,0.304618,0.15349837
e276617a4,2,0.017805684,0.24537778,0.32662567,0.2772198,0.13297106
581100fe5,3,0.032521896,0.34557363,0.2925666,0.19077633,0.13856147
8facdc86a,2,0.01911957,0.22444661,0.32039768,0.2833167,0.15271944
3d6f14681,4,0.011671154,0.082068145,0.39005154,0.48940203,0.026807126
45d384cb1,3,0.009879448,0.18935396,0.40873367,0.31272393,0.07930897
8d25867cb,1,0.033640325,0.27138248,0.21543238,0.24011542,0.23942946
ed7cde89e,4,0.015786353,0.16929612,0.28478885,0.34797746,0.18215124
3859838cf,4,0.038042635,0.22991754,0.20685373,0.21051642,0.31466964
a69ee8f61,1,0.027611721,0.1992409,0.21749201,0.23301977,0.32263553
85078bc71,0,0.016064255,0.15049528,0.19539048,0.24941795,0.388632
34090e9d6,3,0.013746241,0.09921,0.15835728,0.20647222,0.5222143
e6292a7b6,3,0.022218024,0.2891977,0.32341507,0.21874511,0.14642408
cbc7dc778,1,0.011178577,0.11567988,0.15698022,0.22698255,0.48917872
239844635,4,0.034699112,0.26594254,0.23634519,0.25157937,0.21143378
0719de933,4,0.03379773,0.19615442,0.15179807,0.13593821,0.48231158
092c46fdd,4,0.03314021,0.25049442,0.24018697,0.20836718,0.26781118
1c0aa9866,1,0.015874557,0.30006966,0.3803146,0.23796219,0.06577904
0bf9dfa21,4,0.016211523,0.2325249,0.32188392,0.29481894,0.13456066
d7976886b,1,0.024885865,0.20822445,0.26367024,0.2268232,0.2763963
a963a6979,4,0.015062855,0.14002673,0.16476296,0.25379005,0.42635742
5f68fcd05,3,0.03417606,0.28603226,0.29923573,0.22175623,0.15879975
32afa462f,4,0.027870128,0.32906517,0.27339706,0.20598699,0.16368061
b7910b841,2,0.015964188,0.2811881,0.32599705,0.26830858,0.108542114
25fb57849,2,0.01812288,0.14345017,0.1854582,0.20074493,0.45222378
b7656e70f,3,0.020585744,0.18536119,0.25563788,0.2780575,0.26035774
b23e29c89,3,0.025026312,0.27522436,0.24769628,0.2699174,0.18213567
a0c15424b,0,0.017425017,0.20007442,0.2762789,0.3276522,0.17856948
1f72d4b56,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
625543b75,2,0.027536562,0.2873667,0.26961583,0.2360623,0.17941868
2e9a53eb0,4,0.049786318,0.25306323,0.18950042,0.17143773,0.33621234
4b8ab594e,3,0.023223462,0.21562724,0.18370552,0.2349957,0.34244812
9feae89ad,2,0.01931664,0.26605356,0.3348773,0.25537392,0.1243786
30bfebc76,1,0.03110621,0.23563,0.17671275,0.17576593,0.38078514
1f467ba22,4,0.028308352,0.2906183,0.28029728,0.22865568,0.17212038
f98d0ea9b,2,0.033666685,0.34050813,0.3419625,0.19366695,0.09019576
ea2542b58,3,0.010203321,0.15088119,0.44060674,0.35556406,0.042744756
10554e146,2,0.019652348,0.2248233,0.39335483,0.26573285,0.096436694
f5ebfd099,4,0.037926316,0.18778813,0.21387847,0.1956571,0.36475003
de08c8d31,1,0.017395515,0.28884324,0.39035162,0.23359746,0.06981221
759e2e94e,3,0.040804844,0.2761754,0.17572547,0.15046702,0.3568272
277f93a50,2,0.04170629,0.2723971,0.17854938,0.15951928,0.34782797
1368f0b22,3,0.04188224,0.27547514,0.26741958,0.20860586,0.20661716
ff8e7c016,3,0.009864107,0.07223236,0.37643683,0.5162968,0.025169926
839aa5fd0,2,0.013237836,0.17620143,0.20133081,0.28406367,0.32516623
f72ec09ba,2,0.027037974,0.20372199,0.24582128,0.20829763,0.3151211
63647ce22,3,0.017017184,0.15476677,0.19601484,0.25808784,0.37411344
d8d014d03,4,0.01779964,0.2803782,0.28412676,0.2517107,0.16598476
f895c20f3,2,0.03781366,0.29481328,0.2428489,0.18682952,0.23769464
3711579ed,2,0.019234799,0.24472596,0.26235434,0.27460772,0.1990772
ae3ff3cbc,2,0.023777844,0.21509358,0.25918862,0.2614959,0.24044408
071753413,2,0.025087088,0.33009914,0.31296182,0.19702114,0.13483082
5e5038eb5,2,0.021343587,0.14716305,0.1842534,0.21205574,0.43518415
0e922caab,0,0.017220702,0.17207298,0.21676782,0.29318264,0.30075583
db27a0a42,3,0.028964767,0.22158016,0.18938152,0.19386417,0.36620942
0a1b56e66,2,0.061477385,0.24157044,0.23347624,0.17920746,0.2842684
94aecc3fb,3,0.014541379,0.2570843,0.32127428,0.26555336,0.14154671
4d0e2bebf,2,0.062733315,0.32377183,0.27752832,0.18238431,0.15358219
df1d3b1ec,4,0.015733691,0.24087133,0.36752963,0.28959394,0.08627143
8a0a8eec0,4,0.012881494,0.21203114,0.3464905,0.3120517,0.11654515
5290a4428,1,0.018903933,0.18871434,0.21274146,0.24438149,0.33525872
0627105f6,2,0.027835872,0.3113682,0.3045393,0.20137239,0.15488426
c5574bf3d,2,0.010134466,0.19466066,0.43288767,0.31133172,0.05098549
ab4ef2577,2,0.029013619,0.22899218,0.2813714,0.23251346,0.22810933
df706fd55,2,0.023684833,0.20151271,0.23560372,0.21911147,0.32008728
828f0e616,4,0.005191504,0.08117309,0.15461586,0.3468994,0.41212013
d8603dd80,2,0.0058232606,0.077777095,0.109170206,0.1662136,0.6410159
71edb3344,3,0.009013344,0.10387713,0.15050182,0.21407978,0.52252793
308034707,3,0.008799448,0.24051584,0.38091853,0.33825213,0.031514045
69c1801cb,3,0.03750374,0.2585611,0.24641822,0.2042422,0.2532747
c2e22f843,3,0.009341128,0.12633455,0.24542007,0.43117127,0.18773304
7b8a09f2d,2,0.025824437,0.2708554,0.23085131,0.2724413,0.20002754
ab87287a4,4,0.019244224,0.25537696,0.38455448,0.2645151,0.0763092
3f3e1f288,3,0.011093171,0.06458069,0.3570347,0.53785324,0.0294382
13e385580,2,0.021652121,0.14641614,0.17208286,0.17264488,0.487204
e093c4886,3,0.009987331,0.14395444,0.44775397,0.35595635,0.04234783
1e7e220d7,1,0.016515244,0.22166489,0.21608625,0.21127656,0.334457
dbea554c3,2,0.01904865,0.26574045,0.26083422,0.26318744,0.1911892
fcdf10cb0,3,0.008705142,0.149965,0.39612836,0.390751,0.054450497
7fe0a86f8,4,0.009813382,0.0978455,0.1658183,0.2735834,0.45293936
b9893e2fb,3,0.030438501,0.31321588,0.2899059,0.22299185,0.14344789
d3b4b6a8a,1,0.039949935,0.31958088,0.30741417,0.21684408,0.11621093
95f2b5dc1,2,0.024219064,0.2783796,0.24120188,0.24931508,0.20688444
03c6478b9,2,0.050573435,0.2984901,0.15928559,0.14444323,0.34720767
33752346b,2,0.015960932,0.2731676,0.36496618,0.25673234,0.08917293
5043a32cb,3,0.036161844,0.32566658,0.28456432,0.18518662,0.16842061
2b4017cf2,4,0.013357203,0.097240955,0.17521402,0.22428301,0.48990476
65ba8b6a0,4,0.023140328,0.26472452,0.38090447,0.25444993,0.07678074
cc0eced0d,2,0.009504846,0.118452996,0.13481632,0.26241544,0.4748104
5458f8a35,2,0.039221726,0.30831903,0.1823692,0.156445,0.31364506
063e2d021,2,0.020174896,0.29567295,0.3697754,0.21724415,0.097132675
187b92014,3,0.01587057,0.23725823,0.2852368,0.27512893,0.18650544
f506d3fd2,4,0.026020212,0.31686178,0.3074455,0.23331514,0.11635738
ccbaa4592,1,0.027693927,0.33109686,0.31069416,0.18464068,0.14587435
d11ac47cb,3,0.024617227,0.33692145,0.2136537,0.20978291,0.21502474
9c969d36e,3,0.015967255,0.13898972,0.18092023,0.22993673,0.43418607
c7e8a87dc,2,0.011238952,0.15174484,0.25251666,0.40462118,0.1798784
84057a73d,2,0.024531808,0.20614389,0.22320491,0.20421377,0.3419056
6df28d790,4,0.05250418,0.28990033,0.27320534,0.1880666,0.1963235
e257f17da,3,0.025263527,0.32589385,0.32427162,0.22438626,0.1001847
ac9fefd28,1,0.033213254,0.26683667,0.30466747,0.23543032,0.1598523
953e3ebd4,3,0.008968807,0.06439836,0.3522366,0.5418938,0.03250243
469bd2504,2,0.03325709,0.353475,0.328164,0.19764605,0.08745785
ee8c56246,4,0.056623697,0.28092986,0.25411642,0.18561561,0.22271445
eeb377c0b,4,0.0052355085,0.034219217,0.042946268,0.04806986,0.86952907
936fc22ce,3,0.008166983,0.056731567,0.35130858,0.5515664,0.03222646
017eda6dc,1,0.04314987,0.3196423,0.20844956,0.17032105,0.25843728
0ac71c2c1,1,0.043586947,0.32544354,0.2684665,0.20106243,0.16144061
d4f813a7e,3,0.014630201,0.22452356,0.38903913,0.2946063,0.0772008
5d3d1070a,4,0.024145879,0.26890782,0.27956665,0.24140719,0.1859725
7993d67e3,3,0.02167587,0.22355992,0.19156387,0.2509189,0.3122814
24e0380f1,0,0.028852351,0.30762148,0.31605738,0.21637434,0.13109444
64c2d93c9,3,0.04080095,0.3243912,0.30595693,0.18292566,0.14592531
4f3b3314c,1,0.005807255,0.11705869,0.18902478,0.3768262,0.31128314
4f629151c,1,0.040422354,0.25906998,0.2375196,0.20205884,0.26092923
ed29f6592,3,0.019059194,0.17269039,0.19688778,0.21553221,0.39583042
c996b2baf,1,0.019990742,0.24251364,0.27793548,0.28444162,0.17511849
1e8b70d35,3,0.03937261,0.29076362,0.29372045,0.20964709,0.16649622
9af8f154b,4,0.06417069,0.23095705,0.2434259,0.19765112,0.26379526
fbc6507e7,2,0.008799448,0.24051584,0.38091853,0.33825213,0.031514045
780c099b4,4,0.0285683,0.25694036,0.26048735,0.24486537,0.20913863
383e5b82e,0,0.05797604,0.30744445,0.24999775,0.17815675,0.20642506
b7e7c5c9b,2,0.06794939,0.27677253,0.26260704,0.19409247,0.19857852
8cfba1686,3,0.021353502,0.19391467,0.20122321,0.24363872,0.33986986
063495ecd,3,0.02801834,0.18233776,0.21821906,0.20967986,0.36174488
798a0cb05,4,0.00642894,0.040364973,0.040461626,0.054808587,0.8579359
d35c1ab62,2,0.02701949,0.33361498,0.3600342,0.20121077,0.0781205
4874347b0,1,0.014135618,0.12609987,0.19117619,0.27003402,0.39855433
dbcfcf50c,4,0.030448982,0.25932202,0.26440477,0.24127677,0.20454748
ebc345fe0,4,0.015453633,0.27410954,0.327118,0.26480415,0.1185146
31d921827,3,0.027835675,0.22992885,0.22971566,0.22666344,0.2858563
e86a055e3,2,0.031732716,0.33736902,0.32714692,0.20019731,0.10355404
e9cb42d59,2,0.028169263,0.20797028,0.15630986,0.181252,0.4262986
c67b1fa40,2,0.0373151,0.2759341,0.27975273,0.2044432,0.20255485
5c63f1fd5,4,0.014186949,0.23758295,0.37293005,0.30429712,0.071002916
9495fed48,3,0.007873376,0.13212377,0.40388694,0.40762144,0.048494495
c68bc0253,3,0.010902008,0.07129448,0.36561406,0.5259105,0.026278999
4f45bb293,2,0.021371648,0.26281348,0.34582415,0.26028615,0.10970461
8a17130c3,2,0.027113114,0.25604883,0.29306617,0.2540459,0.16972598
3ccdd1a98,4,0.01111361,0.14519972,0.10703813,0.12284141,0.6138072
a669b77aa,2,0.0325893,0.18784915,0.19767281,0.1678738,0.41401488
aded1fafc,2,0.011258089,0.22242054,0.4322655,0.29160973,0.042446133
675a05fed,2,0.013652496,0.20103744,0.41650215,0.33076096,0.038046937
e92d3d4cf,2,0.029767795,0.22108206,0.22669686,0.20298365,0.31946966
1ce555db8,1,0.043960392,0.31725362,0.27048284,0.18351476,0.18478847
38e87cee8,4,0.0075971917,0.079890184,0.14452656,0.26139528,0.50659084
15b27df66,2,0.019545685,0.2125872,0.20859481,0.24494767,0.3143246
1e8187711,1,0.02548236,0.23030108,0.22428273,0.22732443,0.29260948
c24017264,2,0.038093314,0.36262554,0.24580225,0.19318126,0.16029762
30f92e1ab,4,0.036117356,0.24598852,0.25112793,0.21862599,0.24814014
8d676283f,2,0.01965808,0.25160062,0.36522642,0.2583168,0.105198056
1ce37d745,4,0.010897599,0.13080792,0.32741815,0.4487749,0.08210141
310045474,3,0.007266304,0.09525668,0.17174329,0.35911226,0.36662143
8a3c86cde,2,0.006431825,0.10416164,0.18283096,0.35193768,0.35463792
1b945f406,4,0.038390517,0.24255113,0.26116267,0.21786049,0.2400352
78a99e7a9,1,0.040181324,0.27004266,0.3019298,0.21199703,0.1758492
d02baef01,2,0.012893822,0.12611228,0.21886182,0.27280343,0.36932862
8a030b8f0,2,0.041276116,0.26977643,0.2605186,0.20872119,0.21970758
56c329fdf,4,0.028543323,0.19652873,0.26320565,0.24981986,0.26190245
cdb4a7a7d,1,0.04528551,0.31538042,0.28504357,0.20603435,0.14825612
2e829ee7c,1,0.028463855,0.19381538,0.19560595,0.18965836,0.3924564
cc515ec8c,2,0.016192425,0.22052638,0.30322483,0.31473747,0.1453189
9f341e7af,2,0.025340661,0.31702447,0.35000238,0.22049242,0.087140016
9e046289f,3,0.06825449,0.2704178,0.28861666,0.20569491,0.16701612
647284f19,4,0.020537023,0.1416855,0.14989884,0.16653687,0.52134174
fc948a166,1,0.04768428,0.24071012,0.2411499,0.19011861,0.28033707
1eeb4ea81,2,0.005837438,0.06640198,0.110860236,0.18201475,0.63488555
968c82e07,1,0.042569183,0.26735064,0.2795736,0.2088417,0.20166491
79db05f63,2,0.013688136,0.14601323,0.18547173,0.31321403,0.34161294
18bc7bf4d,4,0.038532786,0.29008466,0.25315994,0.18254319,0.23567939
771156bfd,3,0.0075110085,0.08614762,0.35914347,0.49742123,0.049776692
d181cbafa,3,0.033039693,0.33714262,0.27912053,0.19333768,0.15735945
de43c6ce5,2,0.022745604,0.29428157,0.242542,0.21137255,0.22905833
aca9ddee7,3,0.028318578,0.3004037,0.27487037,0.22563489,0.17077245
d6335be38,2,0.039382704,0.3247255,0.27303305,0.19104728,0.17181148
18e41c818,2,0.03669663,0.26268256,0.24512544,0.1912111,0.2642842
07a3f2bd1,3,0.0457646,0.36459073,0.20296906,0.17816745,0.20850815
4b0662306,2,0.015844408,0.16227208,0.19630148,0.2501963,0.37538564
dcb42ee1e,2,0.0074098585,0.15839301,0.2799474,0.4258601,0.12838967
885c668e4,3,0.03201054,0.24222745,0.17107764,0.17596753,0.3787169
67ba0fe06,4,0.055401273,0.28440008,0.25326633,0.17972982,0.22720243
3c778df64,4,0.0239512,0.14005086,0.16577278,0.17701158,0.49321356
1bea097f1,2,0.036383335,0.25524303,0.24495332,0.21047786,0.25294244
7c542e43e,3,0.015209007,0.18861012,0.31293702,0.3082811,0.1749628
3268dcfd0,3,0.01918099,0.20368147,0.29548556,0.30116796,0.18048401
9e5011264,4,0.045771506,0.31431073,0.17856078,0.14138925,0.31996772
e9dbf1095,1,0.026767176,0.3269553,0.36676952,0.20478208,0.07472592
1883fea05,4,0.02760864,0.18868043,0.20481823,0.19442971,0.38446298
600049d8e,2,0.04415532,0.3254258,0.18192692,0.14917383,0.29931813
35bbdb5fd,1,0.018354496,0.27398804,0.22884046,0.2353184,0.24349858
672e80119,4,0.030869544,0.28685135,0.30478287,0.25841826,0.119077995
4bb09fefb,4,0.024180971,0.26861674,0.26153865,0.26587272,0.17979094
2bf49ebb9,2,0.011750402,0.22813945,0.34075746,0.31903788,0.10031482
f28c8090d,3,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
2485efd0a,4,0.02630582,0.22954883,0.24515703,0.24152192,0.25746635
9ca31b395,3,0.046179976,0.27964061,0.24777809,0.19797507,0.22842626
46e25aa2b,1,0.026986182,0.3173117,0.33338326,0.2218286,0.10049032
bd0a144b0,1,0.02078116,0.20000988,0.24294688,0.28302202,0.25324014
9eca51592,2,0.027560122,0.23561089,0.23041084,0.21024315,0.29617497
a22cc0413,3,0.02053094,0.268387,0.30866832,0.28285888,0.1195549
6a633ab6c,2,0.04775381,0.28112778,0.2623917,0.18429747,0.22442925
08dfce1e7,2,0.011293677,0.23412211,0.45000878,0.2728487,0.03172678
142da3f69,0,0.030561587,0.2484653,0.15193887,0.1483569,0.42067736
267162afd,1,0.043683246,0.3254973,0.2887746,0.19255333,0.14949152
f026fa4b5,3,0.038661163,0.27641714,0.27672678,0.23314106,0.17505391
52c15bfee,4,0.02968137,0.27635098,0.22976872,0.24591231,0.21828662
e6335223e,3,0.0047365106,0.10803878,0.22383483,0.49144855,0.17194131
8e3b1dcd1,2,0.012418197,0.13696551,0.19137044,0.30307373,0.35617203
16d4039e7,3,0.02571915,0.19057119,0.2457239,0.2172094,0.32077637
7dd780fe8,4,0.09239444,0.26261935,0.23301119,0.15914784,0.25282717
d8de3a329,1,0.028807616,0.22828393,0.3085126,0.2786623,0.1557336
6e5f03ddf,2,0.028622009,0.21310456,0.22357348,0.25141636,0.28328362
bf8aa8f96,4,0.011995402,0.123498544,0.16980034,0.24131376,0.45339194
e3a680ce0,1,0.06534484,0.27423826,0.28416446,0.18790412,0.18834834
43b5d3f4d,2,0.026106859,0.33791673,0.30026454,0.20335288,0.13235897
8daa38a67,2,0.027175762,0.21478197,0.21765254,0.2721205,0.2682692
8d1640f3e,1,0.027979974,0.3099947,0.33461666,0.22003496,0.1073738
1377d2c0e,2,0.03390879,0.33035147,0.28899822,0.18568856,0.16105291
1e5b2baa8,3,0.020601299,0.2973151,0.34230638,0.24328831,0.09648886
dd42b35eb,2,0.046318837,0.30458462,0.18671948,0.152598,0.30977902
d18218a56,4,0.01579131,0.1329116,0.23167989,0.30977252,0.30984476
fb82bfecd,1,0.040217068,0.31565553,0.32722405,0.19629934,0.12060404
9ff4a6c4f,2,0.04778033,0.32990956,0.27892795,0.1794856,0.16389649
d0aa84916,3,0.007710405,0.089701444,0.3657322,0.490038,0.046818003
64f06dc3b,1,0.0066867536,0.087222986,0.13934588,0.24962835,0.517116
a479a1a6a,3,0.024326107,0.192917,0.23085131,0.23060368,0.3213019
1f470d9f4,4,0.012079586,0.14664942,0.179063,0.23587443,0.42633352
b89c365c3,4,0.011723747,0.10279025,0.16933092,0.22098048,0.49517447
451d17b57,4,0.010150595,0.11347744,0.1432336,0.19154961,0.5415888
1b231e001,3,0.024065306,0.2089381,0.21340089,0.23718132,0.3164144
9cda44cdf,2,0.019478612,0.22587503,0.31565005,0.2971846,0.14181167
5c150efc9,2,0.029849693,0.32175228,0.3320565,0.21452597,0.101815574
30506e8c1,2,0.01960556,0.30783635,0.3764743,0.1987863,0.09729754
ac384792b,1,0.01298918,0.13073695,0.38400316,0.42376983,0.04850084
805461ad6,1,0.025070988,0.28574562,0.29681927,0.26028803,0.1320761
79d56bb63,4,0.031977333,0.32805586,0.32873785,0.19582328,0.115405686
95bf103d8,2,0.045778602,0.3055599,0.17767611,0.14905497,0.32193047
4263cc9ed,2,0.030888926,0.27487686,0.31844935,0.2323392,0.14344569
2d70f6a57,3,0.016735706,0.13155548,0.18413773,0.18840423,0.4791669
43e4cb788,2,0.04046858,0.30905586,0.26139593,0.18938316,0.19969651
a46ad5cc3,0,0.04124544,0.2976199,0.25587028,0.18294309,0.22232129
edf74226c,4,0.058184486,0.22360997,0.24495973,0.19232953,0.2809163
3cf06742b,3,0.021704838,0.20247084,0.19471957,0.24082172,0.34028304
4482a8d57,1,0.046382003,0.30257016,0.29410452,0.18745632,0.16948694
56937e269,3,0.022252904,0.15725479,0.17603998,0.20056383,0.44388857
5776e3791,2,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
426bb5e4c,2,0.032105654,0.276113,0.24438415,0.20333715,0.24406002
71deb8267,0,0.06744314,0.26776728,0.2992493,0.20403692,0.16150334
766c2cd92,4,0.02299905,0.16356163,0.19067088,0.19805104,0.42471746
2d725d001,1,0.021459488,0.28986394,0.3466286,0.24566287,0.09638513
6ee8964b0,4,0.04986657,0.25837943,0.2488394,0.19730902,0.24560559
c6f877dda,2,0.0440398,0.31015167,0.24533816,0.19151068,0.2089597
2f3bed708,2,0.030563056,0.26506943,0.31156996,0.24312663,0.14967093
3a8f89229,1,0.018096877,0.16777655,0.23035626,0.28320464,0.30056563
3f03da51e,1,0.014950572,0.24674217,0.3895941,0.26144668,0.08726645
e67f4856d,0,0.104339354,0.2738046,0.25160372,0.16923197,0.20102039
13426c720,4,0.017382,0.2913216,0.25362253,0.26438767,0.17328621
111748c15,2,0.010252395,0.21987002,0.4532635,0.2785166,0.038097516
e78e9736a,2,0.023581242,0.2698176,0.31191206,0.2568563,0.13783284
fe0e76ddf,1,0.043435875,0.21433325,0.22090235,0.18104042,0.34028804
2bcab4c4e,2,0.08901086,0.3182881,0.258585,0.17274648,0.16136953
7b84a3913,1,0.032064866,0.33636907,0.32284883,0.19806238,0.1106549
951556f0a,3,0.029837204,0.21095274,0.24195628,0.24149011,0.2757637
d0b5fece1,3,0.020291777,0.14991249,0.17872061,0.2173687,0.43370637
bf2f22377,4,0.026877971,0.18882929,0.2318756,0.27636272,0.27605444
f7b84bc3b,4,0.028063813,0.29005975,0.29072666,0.23562281,0.15552695
db3c2be5c,4,0.013027818,0.0833579,0.15167065,0.1797266,0.572217
0e5d845dc,3,0.010289007,0.17166963,0.4620303,0.32881144,0.027199632
67d786538,4,0.028521603,0.185763,0.2235783,0.23699774,0.32513934
459729cda,3,0.016464008,0.2893917,0.37546173,0.22610977,0.09257283
82f52a225,1,0.013330879,0.13675432,0.16792671,0.23400076,0.44798732
fe74d6173,2,0.007995376,0.10670366,0.13421144,0.17077938,0.5803102
5220e701f,3,0.009377031,0.15487555,0.37239426,0.3931319,0.07022132
bb6276b35,3,0.008294536,0.084591664,0.1506915,0.22235128,0.53407097
e97446c37,3,0.011287194,0.08674584,0.39014593,0.48758748,0.024233509
10fbc9548,1,0.02502393,0.24211843,0.26002425,0.3348442,0.13798915
f391fc44e,2,0.03294441,0.37590006,0.23679076,0.16283265,0.19153218
572e98234,4,0.013589676,0.19032158,0.36829552,0.34507662,0.08271664
a4fe492c2,3,0.027730353,0.27635062,0.2037323,0.18799594,0.30419084
dad97c60d,4,0.026479028,0.27693596,0.32476363,0.25101736,0.12080405
81fddeac7,1,0.062031295,0.27605045,0.22407052,0.17433064,0.2635171
3f4e4f83f,4,0.017237639,0.124870084,0.1532824,0.1558204,0.5487894
66bf65c82,4,0.037147142,0.28682742,0.30262277,0.22378866,0.14961399
b8084fe32,2,0.023988483,0.25817093,0.22581236,0.24171638,0.25031185
c67aca639,4,0.040835936,0.3329467,0.28528324,0.20327047,0.13766365
71ec53012,3,0.031468667,0.21020672,0.23140222,0.19552633,0.3313961
9d71eb546,2,0.05855128,0.2671715,0.25108516,0.18554561,0.23764645
36e1415c8,0,0.027893443,0.31343433,0.3164472,0.216797,0.12542795
f4ab04385,1,0.048759952,0.25112668,0.2407457,0.18241794,0.27694973
64ea72fca,4,0.030832838,0.21923502,0.26093626,0.24714684,0.24184899
aa32ec730,2,0.0154125085,0.13647793,0.18924306,0.2740295,0.38483697
470e49e41,3,0.028284326,0.27219933,0.26351884,0.2399083,0.19608921
1894ab073,2,0.03838616,0.31495625,0.30510542,0.20642377,0.13512836
cc081896e,3,0.020400085,0.17304823,0.22911082,0.24453862,0.33290222
2ccf25b91,4,0.009552218,0.105271615,0.13198604,0.25387087,0.4993193
efe27171b,2,0.03458037,0.35802335,0.30369702,0.18883848,0.114860766
c4d225c88,2,0.010236536,0.24410698,0.3755108,0.33998692,0.03015874
f31cebfd0,2,0.012072442,0.121464655,0.40904704,0.4305377,0.02687817
3aa13a0b0,3,0.018004356,0.32923016,0.28909844,0.22398622,0.13968085
40d7cb083,1,0.024726091,0.30805692,0.35715494,0.22459632,0.08546572
6c71db5b5,1,0.020549014,0.22916035,0.2883742,0.31832922,0.14358723
42bec87cd,3,0.010588921,0.12568994,0.21583045,0.33460283,0.3132879
0fe9d0022,1,0.03344869,0.32311255,0.30652884,0.1934543,0.1434556
74f987b01,3,0.015948348,0.17393747,0.18738042,0.18135779,0.44137597
107c30c6d,4,0.036573034,0.21679755,0.2234995,0.1851849,0.33794507
0833744e6,4,0.018723115,0.2476302,0.33585998,0.28585485,0.11193189
c7315e345,4,0.033031303,0.17991358,0.18509176,0.1723214,0.42964205
92d1612f0,3,0.020973166,0.28893045,0.3639888,0.24436548,0.08174218
4ceff22c4,1,0.04756414,0.25325704,0.22213803,0.16145742,0.31558338
9acd96273,4,0.005551402,0.058452737,0.102124855,0.1677757,0.66609526
4d8f211f8,4,0.030374153,0.35582587,0.31051552,0.19355355,0.10973086
77d38bd16,3,0.007211696,0.120336264,0.2969717,0.43070298,0.14477736
b3971f06b,4,0.042913135,0.27744395,0.17016341,0.16357745,0.345902
0dfd484a6,4,0.016241059,0.1420511,0.2227325,0.2695885,0.34938687
dffc44afc,1,0.07416039,0.3117242,0.25614145,0.16725104,0.19072297
75f574b0a,2,0.026900891,0.20791928,0.27938324,0.27239764,0.21339901
267f0065c,2,0.024314515,0.1721331,0.1791573,0.19273822,0.4316569
3a93093cc,3,0.04380842,0.3091434,0.24732436,0.16360754,0.23611628
8039a31ae,3,0.018309254,0.18416099,0.24708788,0.2781223,0.27231956
399856928,4,0.010539436,0.0768792,0.11607838,0.1808196,0.61568344
a4faccedb,3,0.02599387,0.29902077,0.2812487,0.2593057,0.13443096
bdc5ffaba,1,0.012027056,0.11244612,0.20829298,0.28048193,0.38675192
d010fb743,1,0.030605253,0.36455807,0.32394138,0.18383735,0.09705796
1ad691ca4,2,0.026416821,0.30033743,0.31486207,0.23381957,0.12456418
a543418a3,2,0.03252525,0.3004952,0.27503657,0.21800064,0.17394233
ceee65059,0,0.015696088,0.1214474,0.13200639,0.16903462,0.5618155
ec5670386,3,0.031372104,0.30591694,0.27544543,0.2038847,0.18338081
72e76bc9b,2,0.008261196,0.20281069,0.28574863,0.3559135,0.14726603
73d28220c,2,0.022984672,0.28729773,0.23569383,0.2788156,0.17520818
f3755376e,4,0.026212161,0.24627994,0.15756752,0.17002894,0.39991137
ad2b462ee,0,0.06267934,0.31854784,0.17958333,0.1440971,0.29509237
eed4b685b,2,0.025704108,0.19269153,0.21113853,0.18952842,0.38093743
22cf2902d,3,0.010159141,0.067298494,0.3683469,0.52814376,0.026051627
d3ac21f5d,2,0.011644801,0.11394529,0.16398343,0.24691428,0.46351218
a9914ea40,1,0.022743367,0.15989885,0.18909508,0.19921319,0.42904952
a2b226c6c,2,0.01145315,0.13294002,0.19616781,0.27968124,0.37975776
