PetID,AdoptionSpeed,distilroberta_prob_0,distilroberta_prob_1,distilroberta_prob_2,distilroberta_prob_3,distilroberta_prob_4
1f72d4b56,1,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
625543b75,2,0.009595576,0.0883903,0.334096,0.36695343,0.20096472
2e9a53eb0,4,0.0506982,0.29468212,0.23864055,0.1172446,0.29873455
4b8ab594e,3,0.019438492,0.030504463,0.036384318,0.043706723,0.869966
9feae89ad,2,0.020127311,0.38395572,0.3566958,0.18519036,0.05403084
30bfebc76,1,0.022279806,0.53429306,0.25164717,0.114513926,0.077266015
1f467ba22,4,0.010227198,0.12898022,0.23489225,0.18776463,0.43813577
f98d0ea9b,2,0.009764815,0.37085798,0.41328666,0.20269647,0.0033940864
ea2542b58,3,0.0032895561,0.0633942,0.50341326,0.4241266,0.005776391
10554e146,2,0.0046404074,0.10544344,0.48547322,0.39953455,0.0049083196
f5ebfd099,4,0.030894548,0.06479769,0.07286178,0.056745067,0.77470094
de08c8d31,1,0.0077807372,0.3175759,0.38762125,0.28230104,0.004721081
759e2e94e,3,0.07387462,0.4146235,0.20494978,0.11417825,0.19237386
277f93a50,2,0.018026069,0.050488222,0.19575411,0.2614877,0.47424388
1368f0b22,3,0.03387642,0.52266186,0.26258448,0.10471373,0.076163545
ff8e7c016,3,0.007124312,0.03655581,0.4470029,0.50136316,0.007953859
839aa5fd0,2,0.005744277,0.23138902,0.44382238,0.2963495,0.022694785
f72ec09ba,2,0.02048721,0.26424778,0.33928573,0.2534156,0.1225637
63647ce22,3,0.019580673,0.1408762,0.1210883,0.13071762,0.58773726
d8d014d03,4,0.0146258,0.5670506,0.27704996,0.10791582,0.033357896
f895c20f3,2,0.054556984,0.4489511,0.29268813,0.1780222,0.025781527
3711579ed,2,0.013426959,0.26876956,0.34347636,0.21188791,0.16243929
ae3ff3cbc,2,0.009662781,0.12489846,0.36702725,0.29246244,0.2059491
071753413,2,0.01774511,0.20438832,0.30737507,0.22074978,0.24974173
5e5038eb5,2,0.0077295364,0.19009572,0.3831388,0.26255727,0.15647861
0e922caab,0,0.010883027,0.18554637,0.29759103,0.29379,0.21218956
db27a0a42,3,0.021121183,0.10790484,0.1993353,0.16984682,0.50179183
0a1b56e66,2,0.03593435,0.19958927,0.34210464,0.23779187,0.18457986
94aecc3fb,3,0.0065500536,0.15875784,0.4379055,0.34190124,0.0548854
4d0e2bebf,2,0.10650892,0.107350126,0.1321389,0.09028456,0.5637175
df1d3b1ec,4,0.014872706,0.24983293,0.46965134,0.24951863,0.01612435
8a0a8eec0,4,0.007294307,0.18398997,0.41969937,0.34877604,0.040240306
5290a4428,1,0.027310668,0.22377731,0.22302687,0.14903577,0.37684935
0627105f6,2,0.015677199,0.40634528,0.37533635,0.16564782,0.036993366
c5574bf3d,2,0.0032704533,0.113733046,0.4870894,0.3903893,0.0055178567
ab4ef2577,2,0.028042547,0.21637098,0.3022098,0.15898822,0.2943885
df706fd55,2,0.03516188,0.1614786,0.21849981,0.15215157,0.43270814
828f0e616,4,0.004827318,0.031658858,0.15108775,0.22996935,0.5824567
d8603dd80,2,0.008827499,0.015641326,0.025695449,0.0366722,0.91316366
71edb3344,3,0.014873484,0.3015922,0.33521143,0.21278332,0.13553958
308034707,3,0.011599464,0.40457106,0.2886649,0.28601095,0.009153614
69c1801cb,3,0.035939895,0.48830244,0.28424373,0.15115407,0.04035982
c2e22f843,3,0.011272456,0.2639559,0.3698797,0.3435905,0.01130144
7b8a09f2d,2,0.023702875,0.5956908,0.22898614,0.1278311,0.023789067
ab87287a4,4,0.021281982,0.1616447,0.41191477,0.25540888,0.1497496
3f3e1f288,3,0.005746719,0.021756431,0.3643729,0.5903831,0.017740794
13e385580,2,0.017305806,0.021947294,0.024277033,0.028727984,0.90774196
e093c4886,3,0.0038928785,0.05619091,0.4861685,0.44760302,0.006144667
1e7e220d7,1,0.016324092,0.40924072,0.30025464,0.14206326,0.1321173
dbea554c3,2,0.005810991,0.47259492,0.33601296,0.15218394,0.033397235
fcdf10cb0,3,0.0029354158,0.059233386,0.46075422,0.4702337,0.0068432037
7fe0a86f8,4,0.008807884,0.039921094,0.27550822,0.3627974,0.3129654
b9893e2fb,3,0.02071701,0.14328942,0.3126308,0.29699335,0.22636937
d3b4b6a8a,1,0.032113798,0.28388774,0.40773875,0.26913893,0.0071207155
95f2b5dc1,2,0.01303976,0.33112806,0.3608813,0.27660432,0.018346509
03c6478b9,2,0.030358925,0.15388608,0.12271531,0.0830165,0.6100231
33752346b,2,0.0036533298,0.12926807,0.48610297,0.37532678,0.005648807
5043a32cb,3,0.012078176,0.1425678,0.38779765,0.2855508,0.17200555
2b4017cf2,4,0.0104230475,0.061537884,0.477708,0.37117633,0.079154775
65ba8b6a0,4,0.005603888,0.19128896,0.46008992,0.32292953,0.020087676
cc0eced0d,2,0.007975251,0.059921123,0.19571558,0.19466469,0.54172343
5458f8a35,2,0.029466348,0.29472178,0.2522292,0.24454853,0.17903411
063e2d021,2,0.016100304,0.41824317,0.35121536,0.1710453,0.04339579
187b92014,3,0.0071052285,0.16318963,0.3555309,0.28297758,0.19119662
f506d3fd2,4,0.022278601,0.47347715,0.301697,0.15323679,0.049310494
ccbaa4592,1,0.006552788,0.5513893,0.31920555,0.11376926,0.0090832105
d11ac47cb,3,0.024582636,0.4826529,0.2869308,0.18103525,0.024798388
9c969d36e,3,0.0131861055,0.2115942,0.35433376,0.25884646,0.16203949
c7e8a87dc,2,0.0049298136,0.081043415,0.37403053,0.50500524,0.034991
84057a73d,2,0.016461218,0.06354958,0.17113553,0.19155355,0.5573001
6df28d790,4,0.035732865,0.3694821,0.36100605,0.16976388,0.06401501
e257f17da,3,0.0045558386,0.0840668,0.4229487,0.44690144,0.041527268
ac9fefd28,1,0.025524082,0.28870955,0.38028142,0.19227041,0.11321453
953e3ebd4,3,0.004449327,0.026418913,0.39492816,0.5606544,0.013549207
469bd2504,2,0.022142816,0.3265536,0.35327035,0.1896704,0.10836287
ee8c56246,4,0.048685588,0.3419535,0.36764327,0.21419951,0.027518155
eeb377c0b,4,0.0073186257,0.0055816993,0.0067398464,0.010907489,0.9694523
936fc22ce,3,0.0033518479,0.017409295,0.31551227,0.5481318,0.11559482
017eda6dc,1,0.027711751,0.4300774,0.3123783,0.19074608,0.039086442
0ac71c2c1,1,0.03317111,0.40913245,0.30035627,0.18031968,0.077020556
d4f813a7e,3,0.0040994687,0.08824816,0.42617866,0.45614922,0.025324529
5d3d1070a,4,0.015555875,0.09104002,0.24329716,0.223132,0.426975
7993d67e3,3,0.018114107,0.22130129,0.3501496,0.24883655,0.16159843
24e0380f1,0,0.022695402,0.5045787,0.280737,0.12139057,0.07059834
64c2d93c9,3,0.026687467,0.30327204,0.38240322,0.19444403,0.09319321
4f3b3314c,1,0.0037370496,0.21739458,0.4597862,0.28016222,0.03892005
4f629151c,1,0.01616169,0.416889,0.26874572,0.12677835,0.17142521
ed29f6592,3,0.021346562,0.038883653,0.20411165,0.22712703,0.5085311
c996b2baf,1,0.007688027,0.25351903,0.39818925,0.2734384,0.067165345
1e8b70d35,3,0.025882496,0.53714824,0.29770622,0.13073084,0.008532219
9af8f154b,4,0.037653245,0.1284938,0.2535185,0.17659116,0.40374336
fbc6507e7,2,0.011599464,0.40457106,0.2886649,0.28601095,0.009153614
780c099b4,4,0.041996397,0.26027206,0.1943741,0.14103347,0.36232397
383e5b82e,0,0.034358438,0.3281681,0.32578266,0.19745652,0.11423431
b7e7c5c9b,2,0.037635528,0.4016438,0.24440378,0.11628181,0.20003507
8cfba1686,3,0.0086300885,0.036156543,0.13643225,0.20844083,0.6103403
063495ecd,3,0.0094913365,0.096091084,0.44260055,0.37365213,0.078164876
798a0cb05,4,0.009105512,0.011777465,0.011763276,0.015573202,0.9517805
d35c1ab62,2,0.011254471,0.5396899,0.2788057,0.16243431,0.007815642
4874347b0,1,0.029710293,0.1482572,0.24039754,0.20543218,0.3762028
dbcfcf50c,4,0.017434202,0.1796025,0.2759051,0.20622937,0.32082877
ebc345fe0,4,0.0060620513,0.072218455,0.49865928,0.41732854,0.005731728
31d921827,3,0.021873483,0.25491977,0.27924123,0.16724731,0.2767182
e86a055e3,2,0.020577738,0.35393447,0.38846752,0.20701677,0.03000356
e9cb42d59,2,0.027216587,0.049886648,0.08747512,0.07534865,0.760073
c67b1fa40,2,0.013501185,0.15332489,0.44571975,0.25093123,0.13652295
5c63f1fd5,4,0.01017219,0.1071632,0.4101088,0.3919495,0.08060623
9495fed48,3,0.004077162,0.14009948,0.44991875,0.39965466,0.0062499293
c68bc0253,3,0.006662351,0.024122877,0.38945943,0.5662952,0.013460192
4f45bb293,2,0.006762353,0.15389016,0.43031955,0.32550564,0.083522275
8a17130c3,2,0.031420793,0.20900813,0.32614964,0.25873128,0.17469017
3ccdd1a98,4,0.05274098,0.07309165,0.06460854,0.046384163,0.76317465
a669b77aa,2,0.027607126,0.09778722,0.11808748,0.08429664,0.67222154
aded1fafc,2,0.0047503393,0.26102495,0.47036058,0.2591377,0.0047265044
675a05fed,2,0.018515276,0.0865541,0.45877063,0.43059257,0.0055675074
e92d3d4cf,2,0.012499891,0.13126391,0.3317734,0.25784934,0.26661342
1ce555db8,1,0.033132903,0.4228655,0.26526958,0.13579291,0.14293915
38e87cee8,4,0.0052712318,0.015648395,0.13585329,0.26913944,0.57408756
15b27df66,2,0.008641401,0.4602633,0.30801007,0.21072385,0.0123613365
1e8187711,1,0.020449767,0.35086218,0.29448867,0.14533469,0.18886471
c24017264,2,0.047479786,0.16227065,0.40954414,0.36737126,0.013334174
30f92e1ab,4,0.025297768,0.034936633,0.13354243,0.1550381,0.65118504
8d676283f,2,0.009199534,0.14850621,0.42713106,0.309015,0.1061481
1ce37d745,4,0.012209285,0.14836463,0.3889793,0.41364458,0.036802225
310045474,3,0.010060316,0.17122132,0.30454502,0.26273102,0.25144234
8a3c86cde,2,0.0039167553,0.114159495,0.42653048,0.44555044,0.009842844
1b945f406,4,0.027432498,0.23154503,0.33671147,0.21545841,0.18885256
78a99e7a9,1,0.015281802,0.44593897,0.3588935,0.14634807,0.033537634
d02baef01,2,0.007390533,0.089658394,0.31072474,0.26371035,0.32851598
8a030b8f0,2,0.04204204,0.2722859,0.38002735,0.27772468,0.027919998
56c329fdf,4,0.008095759,0.148382,0.4722174,0.2895086,0.08179622
cdb4a7a7d,1,0.09360294,0.4112233,0.30239382,0.16716744,0.025612542
2e829ee7c,1,0.04499676,0.1160907,0.13409576,0.11014194,0.5946748
cc515ec8c,2,0.00854291,0.33692822,0.32563472,0.2064849,0.12240923
9f341e7af,2,0.00953189,0.43228608,0.36543074,0.18954183,0.0032094577
9e046289f,3,0.037960477,0.26393604,0.38498953,0.229494,0.08361997
647284f19,4,0.029894274,0.1430287,0.11525459,0.09886389,0.61295855
fc948a166,1,0.029632444,0.16509841,0.14342436,0.09472445,0.5671203
1eeb4ea81,2,0.005010219,0.04272028,0.3467954,0.39057076,0.21490332
968c82e07,1,0.029333232,0.2001666,0.33360085,0.20187269,0.23502663
79db05f63,2,0.026382944,0.24865627,0.17635557,0.11656363,0.43204156
18bc7bf4d,4,0.009196397,0.027139194,0.07695135,0.10569589,0.7810172
771156bfd,3,0.002260345,0.025899692,0.36618927,0.57770413,0.027946541
d181cbafa,3,0.036289364,0.46491024,0.2710929,0.13204542,0.095662
de43c6ce5,2,0.0053192102,0.4734998,0.32871655,0.1698212,0.022643236
aca9ddee7,3,0.007533208,0.34909356,0.3359918,0.19993679,0.10744466
d6335be38,2,0.055798326,0.22341463,0.2880705,0.19662976,0.2360868
18e41c818,2,0.011883548,0.33952606,0.39448252,0.19962043,0.054487385
07a3f2bd1,3,0.06511493,0.15497464,0.08013062,0.057010014,0.6427698
4b0662306,2,0.11219772,0.14590621,0.14119656,0.103783555,0.49691594
dcb42ee1e,2,0.0060785613,0.27995324,0.379894,0.32572833,0.008345916
885c668e4,3,0.026688194,0.16045354,0.12434955,0.10295365,0.58555496
67ba0fe06,4,0.023286508,0.22362944,0.35889107,0.22703041,0.16716263
3c778df64,4,0.030183356,0.046276648,0.055516437,0.051378105,0.81664556
1bea097f1,2,0.046699338,0.3073334,0.2940214,0.17011826,0.18182763
7c542e43e,3,0.010858908,0.04547,0.29506043,0.3816415,0.2669691
3268dcfd0,3,0.01020409,0.12632196,0.42233777,0.33129475,0.1098414
9e5011264,4,0.06054102,0.27986398,0.15780093,0.09395204,0.40784207
e9dbf1095,1,0.016587654,0.5460547,0.27544504,0.15773752,0.0041751037
1883fea05,4,0.08501908,0.37882358,0.2716954,0.14178011,0.12268184
600049d8e,2,0.047819775,0.39680508,0.20840539,0.15121551,0.19575426
35bbdb5fd,1,0.04221203,0.45546052,0.19269124,0.10373949,0.20589675
672e80119,4,0.0153684905,0.07060035,0.22849031,0.20756158,0.47797927
4bb09fefb,4,0.015786273,0.29054892,0.37864915,0.2681156,0.046900112
2bf49ebb9,2,0.007791373,0.111427285,0.39738035,0.4567684,0.026632572
f28c8090d,3,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
2485efd0a,4,0.011491982,0.28354666,0.3702004,0.27985957,0.05490144
9ca31b395,3,0.030612849,0.2201221,0.47340035,0.24047893,0.035385765
46e25aa2b,1,0.004778624,0.24550962,0.42891026,0.306117,0.01468452
bd0a144b0,1,0.00517352,0.07043979,0.19626027,0.23904456,0.4890818
9eca51592,2,0.031907264,0.22397433,0.27339464,0.16374478,0.306979
a22cc0413,3,0.012888066,0.2623442,0.40450522,0.26666114,0.05360129
6a633ab6c,2,0.031071234,0.45399976,0.290778,0.14486411,0.07928684
08dfce1e7,2,0.011057702,0.20190126,0.52029276,0.26388758,0.0028606674
142da3f69,0,0.070842385,0.22471854,0.11013084,0.075120926,0.51918733
267162afd,1,0.034609035,0.25310865,0.37919143,0.19244474,0.14064622
f026fa4b5,3,0.010713833,0.3225421,0.38103592,0.27965286,0.006055194
52c15bfee,4,0.047363963,0.082660206,0.103553675,0.08400037,0.6824218
e6335223e,3,0.0030174623,0.08743223,0.40012223,0.4801231,0.029304985
8e3b1dcd1,2,0.0034093845,0.041309718,0.3175724,0.5483779,0.089330554
16d4039e7,3,0.018365996,0.24014598,0.3517951,0.18118693,0.20850599
7dd780fe8,4,0.07353856,0.05555288,0.066065304,0.04904658,0.7557968
d8de3a329,1,0.0064447895,0.4704859,0.34333467,0.16569899,0.014035672
6e5f03ddf,2,0.012513863,0.25859365,0.3358733,0.26373827,0.12928085
bf8aa8f96,4,0.004627326,0.06660455,0.19340134,0.23674221,0.4986246
e3a680ce0,1,0.06730767,0.43305072,0.3006122,0.15218869,0.046840783
43b5d3f4d,2,0.019809853,0.45255932,0.32838157,0.1278788,0.07137046
8daa38a67,2,0.007785797,0.076117314,0.37428576,0.30810237,0.2337088
8d1640f3e,1,0.01209509,0.21108744,0.42380884,0.2592632,0.09374545
1377d2c0e,2,0.022288373,0.31856158,0.29606053,0.1419871,0.22110242
1e5b2baa8,3,0.0079228375,0.32638454,0.41548863,0.23840335,0.011800657
dd42b35eb,2,0.07128718,0.23232956,0.12990376,0.085614845,0.4808647
d18218a56,4,0.009349565,0.05482716,0.3402975,0.37059233,0.22493346
fb82bfecd,1,0.01750879,0.17176445,0.47138658,0.29396012,0.045380067
9ff4a6c4f,2,0.026938304,0.26128995,0.27716407,0.1790361,0.25557154
d0aa84916,3,0.002281457,0.029889295,0.3859932,0.55914336,0.022692716
64f06dc3b,1,0.0051942053,0.046453476,0.096175276,0.11791067,0.7342664
a479a1a6a,3,0.02618084,0.12279896,0.12977774,0.1023937,0.6188488
1f470d9f4,4,0.004127976,0.04673735,0.2540361,0.32655752,0.36854106
b89c365c3,4,0.01376582,0.113285206,0.22724883,0.19038664,0.45531347
451d17b57,4,0.027034486,0.14800075,0.2276738,0.18034211,0.41694888
1b231e001,3,0.02355536,0.26197022,0.4111038,0.24123482,0.062135678
9cda44cdf,2,0.0043616914,0.16959207,0.45558554,0.3607931,0.009667598
5c150efc9,2,0.004887079,0.0800321,0.43218967,0.47152388,0.011367212
30506e8c1,2,0.0115996385,0.3174078,0.43880928,0.21249601,0.019687312
ac384792b,1,0.004318776,0.019225352,0.35712844,0.59445393,0.02487342
805461ad6,1,0.022407155,0.39355388,0.32274005,0.1948171,0.0664818
79d56bb63,4,0.019746989,0.37640497,0.38401714,0.20741975,0.012411161
95bf103d8,2,0.06569997,0.23269756,0.112083584,0.0731991,0.5163197
4263cc9ed,2,0.0078033367,0.2795246,0.4051893,0.21255256,0.09493019
2d70f6a57,3,0.011108219,0.04268059,0.117804684,0.15739188,0.6710146
43e4cb788,2,0.024655683,0.25622606,0.36042568,0.20005368,0.1586388
a46ad5cc3,0,0.035586536,0.3829494,0.3198487,0.17677142,0.084843986
edf74226c,4,0.01977378,0.055955634,0.3440306,0.4299388,0.15030126
3cf06742b,3,0.02736517,0.100409225,0.06446227,0.05064997,0.7571134
4482a8d57,1,0.027522294,0.3426986,0.38791415,0.17530158,0.066563435
56937e269,3,0.014249726,0.035255045,0.08569504,0.09748403,0.7673161
5776e3791,2,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
426bb5e4c,2,0.02290789,0.119757354,0.3125047,0.27194247,0.27288756
71deb8267,0,0.0068623624,0.09039662,0.5002913,0.39504936,0.0074003334
766c2cd92,4,0.029286114,0.12926337,0.22965944,0.16745059,0.44434053
2d725d001,1,0.018723644,0.4654652,0.34569332,0.16287918,0.0072386414
6ee8964b0,4,0.016781043,0.20518385,0.35434395,0.21558025,0.20811097
c6f877dda,2,0.084311694,0.426805,0.17486037,0.083889574,0.23013331
2f3bed708,2,0.017450154,0.2696086,0.43471795,0.2283985,0.049824733
3a8f89229,1,0.0072163413,0.3026005,0.37830204,0.19971637,0.11216475
3f03da51e,1,0.011302829,0.42702934,0.39445716,0.15202841,0.015182186
e67f4856d,0,0.21897896,0.37221184,0.18622439,0.16161905,0.06096579
13426c720,4,0.041900046,0.5073858,0.27250305,0.14228554,0.035925586
111748c15,2,0.014195157,0.3639371,0.43761313,0.18153805,0.0027164996
e78e9736a,2,0.00403223,0.2047057,0.46310368,0.31503212,0.0131262
fe0e76ddf,1,0.027150793,0.1563536,0.19927017,0.11750608,0.4997194
2bcab4c4e,2,0.2333747,0.22824913,0.29838803,0.19610392,0.043884218
7b84a3913,1,0.0244013,0.32468393,0.3969739,0.22918245,0.02475832
951556f0a,3,0.010568187,0.32870662,0.37752974,0.26422888,0.018966531
d0b5fece1,3,0.0045317695,0.05548653,0.22685468,0.29089338,0.4222336
bf2f22377,4,0.008752025,0.21609126,0.32382601,0.29233772,0.15899296
f7b84bc3b,4,0.017698321,0.392652,0.28019935,0.14876771,0.16068257
db3c2be5c,4,0.034115244,0.04478442,0.114642814,0.13738915,0.6690684
0e5d845dc,3,0.010317814,0.2203308,0.51471275,0.25170374,0.0029349632
67d786538,4,0.03191249,0.17050079,0.16063812,0.13014893,0.5067997
459729cda,3,0.008423068,0.34894475,0.41825467,0.21050277,0.013874708
82f52a225,1,0.039327953,0.18897165,0.27831414,0.30575636,0.18762983
fe74d6173,2,0.033240072,0.048370373,0.11123817,0.106207825,0.7009436
5220e701f,3,0.003031777,0.12298967,0.49857417,0.36867702,0.00672743
bb6276b35,3,0.006747334,0.008207961,0.056432582,0.14607713,0.782535
e97446c37,3,0.007270398,0.037762642,0.44505516,0.50176513,0.008146697
10fbc9548,1,0.05527538,0.27948344,0.24955791,0.18021668,0.23546658
f391fc44e,2,0.04114434,0.34241083,0.290062,0.17148584,0.15489694
572e98234,4,0.0038295793,0.1411824,0.35588354,0.4153213,0.08378323
a4fe492c2,3,0.05678576,0.27994055,0.19591184,0.111977585,0.3553842
dad97c60d,4,0.01440189,0.35912243,0.23446217,0.13403372,0.2579798
81fddeac7,1,0.021874705,0.2363016,0.3045258,0.20664753,0.23065035
3f4e4f83f,4,0.023301462,0.04601903,0.06956187,0.07984043,0.78127724
66bf65c82,4,0.006825923,0.41091746,0.36025208,0.21321894,0.008785567
b8084fe32,2,0.007175337,0.23796208,0.35750628,0.31867716,0.078679174
c67aca639,4,0.016567074,0.43264315,0.32462016,0.20215376,0.024015842
71ec53012,3,0.016663738,0.24209633,0.34792772,0.17900202,0.21431015
9d71eb546,2,0.015220713,0.15145697,0.41513148,0.30044615,0.11774471
36e1415c8,0,0.011083303,0.17716958,0.3804846,0.27027804,0.16098443
f4ab04385,1,0.027148584,0.13351254,0.17761572,0.13110839,0.53061473
64ea72fca,4,0.05854434,0.117139846,0.23888762,0.14785966,0.43756855
aa32ec730,2,0.011573026,0.057102554,0.2702484,0.4277414,0.23333457
470e49e41,3,0.019969048,0.31646976,0.33058953,0.24226004,0.09071159
1894ab073,2,0.018444465,0.4807504,0.31806943,0.16047315,0.022262514
cc081896e,3,0.008448175,0.24577548,0.4222688,0.22642307,0.09708449
2ccf25b91,4,0.010703423,0.2739154,0.3087121,0.2214198,0.18524931
efe27171b,2,0.014387205,0.42177546,0.32646108,0.20385104,0.033525124
c4d225c88,2,0.01007652,0.4483865,0.27581125,0.25717157,0.00855416
f31cebfd0,2,0.00873389,0.052206405,0.4332795,0.4963458,0.00943436
3aa13a0b0,3,0.019796468,0.28970087,0.25534317,0.1736211,0.2615384
40d7cb083,1,0.008408082,0.12659313,0.43751043,0.376246,0.051242422
6c71db5b5,1,0.007276507,0.10579952,0.2993319,0.30568013,0.2819119
42bec87cd,3,0.003883333,0.052794583,0.27864623,0.39013365,0.27454218
0fe9d0022,1,0.014163956,0.5158531,0.3109013,0.14589834,0.013183313
74f987b01,3,0.030155135,0.5800425,0.24590914,0.11973092,0.024162246
107c30c6d,4,0.014698683,0.5616375,0.2544987,0.13692534,0.03223975
0833744e6,4,0.012669202,0.17665263,0.40162876,0.27021065,0.13883884
c7315e345,4,0.009900369,0.012417734,0.028646288,0.039645933,0.9093897
92d1612f0,3,0.008074379,0.22762316,0.42368174,0.33322695,0.007393726
4ceff22c4,1,0.02190118,0.11821061,0.16534764,0.106392205,0.5881484
9acd96273,4,0.00763206,0.04947133,0.103432186,0.11304636,0.7264181
4d8f211f8,4,0.02524911,0.42970055,0.27098873,0.24042045,0.033641182
77d38bd16,3,0.005368293,0.021720571,0.21645837,0.37512398,0.3813288
b3971f06b,4,0.044311665,0.14729688,0.06254838,0.046030026,0.699813
0dfd484a6,4,0.0068594017,0.054674957,0.46725246,0.45591813,0.015295001
dffc44afc,1,0.018164948,0.45846784,0.3600995,0.14963423,0.013633556
75f574b0a,2,0.01669493,0.149689,0.13908425,0.10330861,0.5912232
267f0065c,2,0.055324513,0.2730934,0.27821782,0.1566021,0.23676215
3a93093cc,3,0.052768692,0.12024214,0.07691111,0.053796183,0.6962819
8039a31ae,3,0.009280792,0.07155797,0.44410402,0.46766782,0.007389427
399856928,4,0.0055808276,0.019690694,0.0541102,0.07813608,0.8424822
a4faccedb,3,0.016643064,0.078509465,0.30822018,0.33641145,0.26021576
bdc5ffaba,1,0.0047708526,0.068217985,0.3990803,0.3965039,0.13142699
d010fb743,1,0.041680153,0.6368285,0.1933794,0.121212594,0.0068993443
1ad691ca4,2,0.004932237,0.13750939,0.48038644,0.37172428,0.005447682
a543418a3,2,0.029013613,0.39776573,0.29885375,0.15516147,0.11920541
ceee65059,0,0.006331728,0.03808895,0.076124586,0.102128915,0.7773258
ec5670386,3,0.0067690015,0.098454736,0.29775336,0.26476893,0.3322539
72e76bc9b,2,0.0037648345,0.12968644,0.4220982,0.43327117,0.011179422
73d28220c,2,0.01912449,0.22688697,0.19113821,0.12064318,0.44220707
f3755376e,4,0.038351443,0.27535903,0.32091507,0.19710658,0.16826785
ad2b462ee,0,0.049401194,0.18618646,0.10926862,0.07016868,0.584975
eed4b685b,2,0.0040299767,0.0838605,0.4224463,0.46268293,0.026980361
22cf2902d,3,0.006781355,0.022987617,0.385713,0.5702784,0.014239641
d3ac21f5d,2,0.011423249,0.063478105,0.07899401,0.07171772,0.77438694
a9914ea40,1,0.04589703,0.21600673,0.17683414,0.113881424,0.4473807
a2b226c6c,2,0.006004586,0.18332472,0.37616685,0.29431397,0.14018987
c43ca0a88,3,0.032246206,0.4210847,0.32420132,0.16047181,0.06199594
7432630e3,4,0.01891091,0.34880257,0.22740965,0.12962212,0.2752548
e0e241d57,2,0.0055550607,0.21236916,0.4459919,0.2857505,0.050333418
3005b75eb,2,0.006828529,0.022685707,0.03704188,0.06284501,0.87059885
c17b66965,3,0.0033518479,0.017409295,0.31551227,0.5481318,0.11559482
35ce89b5c,2,0.00892183,0.112637304,0.37377316,0.27960196,0.22506577
01e410583,3,0.0043942537,0.06370204,0.42340618,0.5007589,0.0077386317
4bbc7992a,2,0.017675167,0.07813089,0.140218,0.16059314,0.6033828
eb77432cd,4,0.0064045987,0.048340026,0.08342676,0.09122292,0.7706057
9a0db11a9,3,0.01850245,0.30641425,0.37234503,0.1896564,0.113081895
6b65fa006,2,0.0117541095,0.3123316,0.41226575,0.2437428,0.019905794
128293a4d,4,0.01992778,0.0815405,0.082912184,0.076188214,0.7394313
ac1a70774,1,0.04067646,0.38809076,0.2561779,0.1274874,0.18756747
d9cf525bb,2,0.015638629,0.18959649,0.19532846,0.15067798,0.44875836
0b4a0d698,2,0.027771004,0.35561335,0.34241617,0.17234054,0.101858936
d0a66003d,3,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
c9a21c416,1,0.023779182,0.47121665,0.2949427,0.14474978,0.065311655
a0c1384d1,3,0.009223976,0.070736624,0.31914225,0.35857442,0.24232273
e5ea737ec,4,0.0039504697,0.12315874,0.32320607,0.30236706,0.24731764
3a64a5704,3,0.008229549,0.03230959,0.08626894,0.14591649,0.72727543
e7c607873,1,0.07387,0.36068344,0.25155568,0.14422235,0.16966861
880d3c594,4,0.019010266,0.16183929,0.303535,0.29271358,0.2229018
d8179f4d9,4,0.0068667536,0.014832444,0.04115968,0.06202206,0.87511915
b48b65ef2,2,0.006385922,0.054373387,0.4087756,0.46193275,0.068532355
ef0b07c6b,3,0.0055670305,0.0726526,0.49068376,0.4274314,0.0036651357
219bf9c22,3,0.010163571,0.046134606,0.23890652,0.2964203,0.40837502
f05665d6d,2,0.006994683,0.3137342,0.38937974,0.23491386,0.0549775
a8de0737e,3,0.011599464,0.40457106,0.2886649,0.28601095,0.009153614
fbcadae16,2,0.03209538,0.41659766,0.24385387,0.11945894,0.18799417
26988350b,1,0.0040837615,0.07390435,0.44327143,0.46799755,0.010742887
6774f84e3,1,0.018238252,0.103095576,0.09415808,0.07756208,0.70694596
b7d2d752f,1,0.007251893,0.27677456,0.43917012,0.26762676,0.009176668
bf5bf91a2,1,0.05207056,0.44886476,0.2571029,0.1287953,0.1131665
9f40dbc58,4,0.0032477533,0.021218183,0.32243586,0.49180427,0.16129397
26e02fdeb,2,0.007675601,0.2305689,0.4201753,0.29897138,0.042608783
59f987236,1,0.003106732,0.11387126,0.41213873,0.44777983,0.023103412
18b6fc5f0,1,0.0037651958,0.12920856,0.36518234,0.37864488,0.12319897
2fa65607f,4,0.056835774,0.14729735,0.29938042,0.28211865,0.21436778
507e734af,4,0.008167029,0.013424355,0.015272088,0.016794732,0.94634175
e1d40ecc1,2,0.009210163,0.10557691,0.2166536,0.23747174,0.43108755
86228db7e,3,0.0052789617,0.11825736,0.33342376,0.41598722,0.12705268
05aad3b3f,4,0.009724543,0.14507948,0.3765855,0.34952718,0.11908331
e49b7c262,2,0.008805878,0.36773732,0.35206813,0.2663791,0.005009571
6261c9966,1,0.0136574255,0.32440844,0.39705613,0.21256715,0.052310884
d35b8c727,1,0.009605744,0.2886006,0.41931686,0.2765834,0.0058933403
1498a5e81,2,0.03316444,0.3336683,0.2544141,0.13872784,0.24002534
