PetID,AdoptionSpeed,resnet_prob_0,resnet_prob_1,resnet_prob_2,resnet_prob_3,resnet_prob_4
25fb57849,2,0.09293476,0.05374745,0.22458184,0.19865055,0.43008542
b7656e70f,3,0.107849814,0.27756417,0.18492019,0.18918994,0.24047582
b23e29c89,3,0.15724516,0.14664185,0.18496495,0.3870439,0.12410419
a0c15424b,0,0.07779913,0.22812536,0.39976808,0.21280281,0.08150459
1f72d4b56,1,0.43774235,0.16302833,0.23594992,0.08717715,0.076102264
625543b75,2,0.10756713,0.09402522,0.24310513,0.19743909,0.3578635
2e9a53eb0,4,0.2484373,0.13157237,0.18239962,0.102454394,0.33513632
4b8ab594e,3,0.118253686,0.12640393,0.20590144,0.2073043,0.34213662
9feae89ad,2,0.15725026,0.16422915,0.2532632,0.13103884,0.29421857
30bfebc76,1,0.09924125,0.066593274,0.12382543,0.19001019,0.52032983
1f467ba22,4,0.062158164,0.17574646,0.30658415,0.27192122,0.18359005
f98d0ea9b,2,0.1275577,0.16532601,0.28719613,0.19109271,0.22882743
ea2542b58,3,0.07898948,0.19860983,0.26918232,0.3402368,0.112981595
10554e146,2,0.22447547,0.06948834,0.15875728,0.10551822,0.4417607
f5ebfd099,4,0.14511167,0.15807584,0.47679126,0.11664321,0.10337801
de08c8d31,1,0.055036377,0.5615938,0.26216194,0.096361615,0.024846388
759e2e94e,3,0.12272586,0.3174051,0.32027552,0.14462516,0.09496842
277f93a50,2,0.096229225,0.28817824,0.24408564,0.21424858,0.15725833
1368f0b22,3,0.05201572,0.16908117,0.16100392,0.15008134,0.46781793
ff8e7c016,3,0.16173781,0.09461761,0.40390447,0.2321222,0.10761792
839aa5fd0,2,0.10241848,0.2402665,0.27033406,0.2343095,0.15267143
f72ec09ba,2,0.073264405,0.11103511,0.07423669,0.06377766,0.67768615
63647ce22,3,0.06024413,0.19229868,0.20527484,0.36610112,0.17608123
d8d014d03,4,0.16586755,0.15248105,0.38700688,0.21654662,0.07809792
f895c20f3,2,0.05233281,0.3559313,0.28056985,0.24432936,0.0668367
3711579ed,2,0.0697103,0.25844932,0.32648134,0.18576762,0.15959138
ae3ff3cbc,2,0.11522512,0.09189714,0.4091074,0.23076661,0.15300371
071753413,2,0.24045947,0.11019793,0.21958321,0.26926076,0.16049862
5e5038eb5,2,0.27275994,0.23785464,0.22331338,0.10440049,0.16167152
0e922caab,0,0.3874279,0.3528777,0.15456785,0.072571956,0.03255459
db27a0a42,3,0.090965636,0.14986716,0.2362351,0.14163181,0.38130033
0a1b56e66,2,0.09000784,0.10665927,0.31251472,0.2299211,0.26089704
94aecc3fb,3,0.06832924,0.092751645,0.2631506,0.49467006,0.08109843
4d0e2bebf,2,0.08910914,0.19304983,0.44551763,0.09714119,0.17518213
df1d3b1ec,4,0.052824836,0.09802941,0.18874916,0.6158702,0.044526435
8a0a8eec0,4,0.077860415,0.0770912,0.29247034,0.35141078,0.20116721
5290a4428,1,0.12163213,0.10341467,0.22200523,0.3830277,0.16992019
0627105f6,2,0.23574309,0.07745092,0.2828545,0.30006966,0.10388185
c5574bf3d,2,0.109310865,0.08678926,0.36150256,0.26880696,0.17359039
ab4ef2577,2,0.07757613,0.23551105,0.25260636,0.28127518,0.15303123
df706fd55,2,0.06298787,0.16369501,0.44956216,0.22818364,0.09557138
828f0e616,4,0.10034047,0.079577096,0.08765212,0.16333053,0.5690998
d8603dd80,2,0.084951535,0.037582148,0.10009737,0.10680377,0.6705652
71edb3344,3,0.11132536,0.057728402,0.22237425,0.24313778,0.3654342
308034707,3,0.08156774,0.08144945,0.22245531,0.23222591,0.3823016
69c1801cb,3,0.11445816,0.09997453,0.22621338,0.43753278,0.121821195
c2e22f843,3,0.097867474,0.26411423,0.25432578,0.27877295,0.1049196
7b8a09f2d,2,0.078389525,0.15590192,0.26377428,0.4046504,0.09728382
ab87287a4,4,0.07082754,0.08666678,0.37689248,0.26068366,0.20492955
3f3e1f288,3,0.17066586,0.093874596,0.26860163,0.22265139,0.24420658
13e385580,2,0.07363266,0.13273606,0.21879137,0.4331401,0.14169985
e093c4886,3,0.038736556,0.08041916,0.39275652,0.39622372,0.09186399
1e7e220d7,1,0.050708093,0.0724357,0.17735547,0.6595379,0.03996286
dbea554c3,2,0.08243848,0.07951638,0.26987907,0.23593105,0.33223495
fcdf10cb0,3,0.038981136,0.074190244,0.12212507,0.7174301,0.047273457
7fe0a86f8,4,0.08957298,0.046331648,0.13730171,0.28725415,0.43953946
b9893e2fb,3,0.09456951,0.1106075,0.314396,0.12943585,0.3509911
d3b4b6a8a,1,0.12542835,0.13744703,0.34904355,0.23980603,0.148275
95f2b5dc1,2,0.14834484,0.22716738,0.23318413,0.20787606,0.18342757
03c6478b9,2,0.1515414,0.30509615,0.27482507,0.23114358,0.037393834
33752346b,2,0.1401239,0.0705857,0.23971562,0.30230385,0.24727099
5043a32cb,3,0.07639627,0.060360704,0.42704153,0.35178968,0.08441172
2b4017cf2,4,0.09943146,0.093612686,0.181187,0.16510358,0.4606653
65ba8b6a0,4,0.039634038,0.023796348,0.040722787,0.12366534,0.77218145
cc0eced0d,2,0.09542557,0.27700078,0.20480932,0.12976427,0.293
5458f8a35,2,0.18133605,0.112886205,0.22396658,0.2801055,0.20170563
063e2d021,2,0.21502376,0.1644288,0.23812002,0.12573966,0.25668773
187b92014,3,0.10696897,0.15970951,0.2788911,0.15516233,0.2992681
f506d3fd2,4,0.09017715,0.053080395,0.22286388,0.45369145,0.18018715
ccbaa4592,1,0.08880697,0.20965266,0.35468525,0.22165656,0.1251986
d11ac47cb,3,0.061707776,0.15202883,0.23742084,0.35519046,0.19365215
9c969d36e,3,0.10567302,0.250156,0.25645337,0.26778913,0.1199285
c7e8a87dc,2,0.11516117,0.11299926,0.16722241,0.3140203,0.29059687
84057a73d,2,0.98847604,0.0005110855,0.0008071973,0.0009418679,0.009263856
6df28d790,4,0.20494859,0.18307444,0.301824,0.075301625,0.23485139
e257f17da,3,0.034158394,0.06170203,0.21096389,0.5914462,0.10172946
ac9fefd28,1,0.13489452,0.31161276,0.22103937,0.19414899,0.13830432
953e3ebd4,3,0.07950177,0.055709343,0.202098,0.3217351,0.34095576
469bd2504,2,0.07488162,0.15360178,0.6096674,0.07987504,0.081974104
ee8c56246,4,0.19831768,0.23281139,0.1969343,0.26061705,0.11131958
eeb377c0b,4,0.07813941,0.033623755,0.16829298,0.2288529,0.49109092
936fc22ce,3,0.051801078,0.33336145,0.32019946,0.20949267,0.085145295
017eda6dc,1,0.35091743,0.101523064,0.15593936,0.23368561,0.15793453
0ac71c2c1,1,0.10301924,0.17889439,0.17374264,0.2517278,0.29261598
d4f813a7e,3,0.09113054,0.11774684,0.31465718,0.43913049,0.0373349
5d3d1070a,4,0.14704807,0.37303334,0.14802058,0.1041455,0.22775252
7993d67e3,3,0.0769768,0.074892715,0.20574394,0.2695953,0.37279126
24e0380f1,0,0.1282252,0.2507771,0.21528797,0.3661278,0.039581943
64c2d93c9,3,0.14313963,0.13465923,0.27735034,0.25968918,0.18516156
4f3b3314c,1,0.11155613,0.24647301,0.36972892,0.07252011,0.19972178
4f629151c,1,0.0614047,0.21343578,0.3455676,0.16536215,0.21422978
ed29f6592,3,0.07433763,0.081285916,0.45138842,0.05803572,0.33495238
c996b2baf,1,0.0650456,0.0244307,0.2623984,0.44843,0.19969529
1e8b70d35,3,0.08326463,0.09747702,0.3304455,0.39234793,0.09646494
9af8f154b,4,0.08560342,0.14920305,0.33541438,0.23737064,0.19240859
fbc6507e7,2,0.082571425,0.24003805,0.2749377,0.22224742,0.1802054
780c099b4,4,0.07827514,0.3892167,0.16101846,0.18316077,0.18832895
383e5b82e,0,0.03338987,0.33419326,0.20072861,0.4130768,0.018611504
b7e7c5c9b,2,0.10454354,0.22394344,0.28184828,0.23180729,0.15785746
8cfba1686,3,0.10585513,0.11089123,0.27741584,0.23275292,0.27308488
063495ecd,3,0.08534721,0.052171703,0.12080045,0.4755639,0.2661167
798a0cb05,4,0.15637192,0.030388178,0.06854772,0.097497344,0.6471948
d35c1ab62,2,0.07005173,0.15493354,0.2633632,0.27543014,0.23622142
4874347b0,1,0.05623566,0.013855361,0.10142645,0.44211185,0.38637072
dbcfcf50c,4,0.10554518,0.09754682,0.25188023,0.26633027,0.27869752
ebc345fe0,4,0.18670994,0.34357068,0.217837,0.16501412,0.08686827
31d921827,3,0.07567728,0.02618851,0.089677215,0.345556,0.46290097
e86a055e3,2,0.07706847,0.050518062,0.22907509,0.5886886,0.054649726
e9cb42d59,2,0.14332291,0.08375615,0.29537475,0.11955605,0.35799018
c67b1fa40,2,0.06039477,0.22008584,0.4539524,0.1620238,0.10354325
5c63f1fd5,4,0.09731592,0.34637582,0.26442716,0.14114515,0.15073591
9495fed48,3,0.10467509,0.24776001,0.406845,0.18714596,0.053573865
c68bc0253,3,0.1015038,0.11078824,0.34029508,0.34434837,0.1030645
4f45bb293,2,0.06123579,0.08239694,0.38295585,0.43366095,0.039750494
8a17130c3,2,0.299308,0.26434267,0.22841142,0.14530532,0.06263252
3ccdd1a98,4,0.08601332,0.17922996,0.30242288,0.2920611,0.14027278
a669b77aa,2,0.23032375,0.25077823,0.2496237,0.18444635,0.08482798
aded1fafc,2,0.12218964,0.1633962,0.43740836,0.24016692,0.036838774
675a05fed,2,0.14139658,0.2836138,0.18623134,0.2951638,0.093594424
e92d3d4cf,2,0.09428471,0.08689626,0.19151238,0.43249616,0.19481045
1ce555db8,1,0.059909247,0.21210651,0.2230604,0.43453482,0.07038898
38e87cee8,4,0.13514584,0.17942424,0.45142502,0.075470164,0.15853474
15b27df66,2,0.21643737,0.0867469,0.14939201,0.44139835,0.10602535
1e8187711,1,0.031989887,0.117780834,0.5352868,0.2507614,0.064181104
c24017264,2,0.14444475,0.26547423,0.22687426,0.17818747,0.18501925
30f92e1ab,4,0.05014016,0.11230506,0.25889537,0.31504422,0.26361516
8d676283f,2,0.18542114,0.36285976,0.30472046,0.08039865,0.06659995
1ce37d745,4,0.067988515,0.12293785,0.16883698,0.31443715,0.32579952
310045474,3,0.12176315,0.15646154,0.23794347,0.2183632,0.26546863
8a3c86cde,2,0.07339684,0.03533245,0.0985224,0.59194,0.20080827
1b945f406,4,0.047538903,0.08801528,0.19688699,0.5895926,0.07796629
78a99e7a9,1,0.16583817,0.2916777,0.26583138,0.21749197,0.059160814
d02baef01,2,0.050963715,0.084091656,0.16832682,0.48311722,0.21350057
8a030b8f0,2,0.06922335,0.090328366,0.088624515,0.31899336,0.43283045
56c329fdf,4,0.072018035,0.05354017,0.21169344,0.14888586,0.5138625
cdb4a7a7d,1,0.07240168,0.06386307,0.4377053,0.34322348,0.08280652
2e829ee7c,1,0.2533475,0.20711721,0.2764365,0.15858918,0.104509614
cc515ec8c,2,0.3188228,0.119149916,0.22864528,0.28119987,0.05218211
9f341e7af,2,0.088949144,0.12306979,0.4933004,0.119217835,0.17546277
9e046289f,3,0.1919563,0.09367773,0.1479932,0.3301761,0.23619674
647284f19,4,0.02648173,0.022784133,0.08816552,0.1383822,0.7241864
fc948a166,1,0.16180187,0.32017496,0.40991014,0.052934907,0.05517814
1eeb4ea81,2,0.08811192,0.10367802,0.20846611,0.27507362,0.32467034
968c82e07,1,0.02745535,0.31467044,0.339576,0.24256553,0.07573266
79db05f63,2,0.088423476,0.2090079,0.33973506,0.20526892,0.15756457
18bc7bf4d,4,0.14353131,0.057994932,0.1161354,0.2198048,0.4625336
771156bfd,3,0.049191386,0.30998963,0.36992365,0.13076212,0.1401332
d181cbafa,3,0.11678926,0.05008105,0.31158426,0.11801025,0.4035352
de43c6ce5,2,0.047440745,0.10324386,0.26618415,0.4431486,0.13998269
aca9ddee7,3,0.08048845,0.16175969,0.28594625,0.28743067,0.18437493
d6335be38,2,0.10637827,0.21369065,0.27085838,0.2797038,0.1293689
18e41c818,2,0.18541045,0.37061617,0.098011896,0.22329682,0.122664645
07a3f2bd1,3,0.07557336,0.051750887,0.20072398,0.35075825,0.32119355
4b0662306,2,0.11104334,0.5107919,0.19111769,0.075632595,0.11141448
dcb42ee1e,2,0.044530656,0.16152017,0.11917748,0.595232,0.07953967
885c668e4,3,0.31876275,0.27708113,0.21836133,0.09740721,0.088387646
67ba0fe06,4,0.087475725,0.19509475,0.33223215,0.32948577,0.055711657
3c778df64,4,0.04886234,0.13527606,0.4776089,0.18586503,0.15238766
1bea097f1,2,0.080304004,0.10052725,0.16489637,0.28511977,0.3691526
7c542e43e,3,0.14332014,0.11460003,0.32882485,0.32254356,0.09071144
3268dcfd0,3,0.108795255,0.08685567,0.10247434,0.22846209,0.4734126
9e5011264,4,0.074274294,0.3032335,0.33927396,0.2505316,0.032686565
e9dbf1095,1,0.06747404,0.1875034,0.2733714,0.37997133,0.091679804
1883fea05,4,0.3656137,0.277466,0.22491838,0.066226535,0.065775365
600049d8e,2,0.2,0.2,0.2,0.2,0.2
35bbdb5fd,1,0.077775724,0.058581736,0.27977362,0.42547703,0.15839186
672e80119,4,0.123484775,0.16605538,0.31437495,0.27437848,0.121706426
4bb09fefb,4,0.05145579,0.097669765,0.2273664,0.1820262,0.4414819
2bf49ebb9,2,0.1688885,0.33273265,0.12944388,0.13502823,0.23390672
f28c8090d,3,0.068190955,0.07455675,0.40427572,0.35790622,0.09507042
2485efd0a,4,0.060912687,0.02202882,0.13768001,0.42385137,0.35552716
9ca31b395,3,0.11947974,0.18826653,0.3114542,0.28143728,0.09936221
46e25aa2b,1,0.111070216,0.08324362,0.26805845,0.48550966,0.052117966
bd0a144b0,1,0.06258872,0.032170754,0.3725147,0.17934647,0.35337934
9eca51592,2,0.10983765,0.4432008,0.1603698,0.07876619,0.2078255
a22cc0413,3,0.06964546,0.1961618,0.26348165,0.35489976,0.11581133
6a633ab6c,2,0.091280386,0.34253323,0.25874,0.1916986,0.11574778
08dfce1e7,2,0.10135254,0.10902116,0.28698713,0.37507936,0.12755981
142da3f69,0,0.51617664,0.10411727,0.07974441,0.28043488,0.019526858
267162afd,1,0.102308966,0.12270842,0.27596566,0.27095032,0.22806671
f026fa4b5,3,0.15976539,0.22327925,0.1234364,0.3158607,0.17765826
52c15bfee,4,0.11078553,0.062395263,0.21327198,0.17304464,0.44050258
e6335223e,3,0.06140631,0.30284336,0.38077915,0.1296485,0.12532263
8e3b1dcd1,2,0.0809106,0.06577984,0.2686195,0.3170525,0.26763758
16d4039e7,3,0.096519664,0.36982116,0.3149103,0.16079275,0.05795617
7dd780fe8,4,0.11153681,0.053804155,0.20046468,0.2493656,0.38482884
d8de3a329,1,0.17803182,0.26352027,0.29229963,0.20069219,0.06545615
6e5f03ddf,2,0.06830163,0.17051446,0.29985642,0.25607407,0.20525332
bf8aa8f96,4,0.040465575,0.2546289,0.4537035,0.2004469,0.050755203
e3a680ce0,1,0.861792,0.07044721,0.043366842,0.018553067,0.005840833
43b5d3f4d,2,0.33072582,0.31865177,0.22174989,0.080338635,0.048533928
8daa38a67,2,0.08648872,0.22621101,0.38464603,0.16130628,0.14134797
8d1640f3e,1,0.12840514,0.102866754,0.28928158,0.33132914,0.14811738
1377d2c0e,2,0.17884307,0.19525199,0.22137477,0.25515407,0.14937608
1e5b2baa8,3,0.09381014,0.3024719,0.27208847,0.1486327,0.18299676
dd42b35eb,2,0.056966923,0.5232828,0.24521096,0.09404591,0.08049329
d18218a56,4,0.10554913,0.1691748,0.15249892,0.4810745,0.09170266
fb82bfecd,1,0.1211797,0.11090167,0.267421,0.1568864,0.34361124
9ff4a6c4f,2,0.14081444,0.1900566,0.28956535,0.32122436,0.0583392
d0aa84916,3,0.38172165,0.11022284,0.35131523,0.08484155,0.07189869
64f06dc3b,1,0.10999792,0.034603935,0.1885573,0.48214492,0.18469596
a479a1a6a,3,0.0788292,0.08153032,0.1313069,0.3574524,0.35088116
1f470d9f4,4,0.07248523,0.07092817,0.12981027,0.19089484,0.5358815
b89c365c3,4,0.17586477,0.046423513,0.12655473,0.14202683,0.5091301
451d17b57,4,0.056484707,0.024680361,0.083921745,0.342091,0.49282217
1b231e001,3,0.068476,0.08309335,0.15155944,0.1609874,0.5358838
9cda44cdf,2,0.11203281,0.10528684,0.22634353,0.4311202,0.12521665
5c150efc9,2,0.10876955,0.2675093,0.2850172,0.30033463,0.038369384
30506e8c1,2,0.085754976,0.35648736,0.40513825,0.12847835,0.024141103
ac384792b,1,0.06519218,0.08901655,0.43430302,0.31066033,0.10082792
805461ad6,1,0.20396885,0.3627862,0.19631463,0.17092651,0.066003785
79d56bb63,4,0.08429396,0.11728799,0.2766593,0.17229182,0.34946698
95bf103d8,2,0.104170755,0.09151982,0.28753105,0.13617143,0.38060692
4263cc9ed,2,0.074134834,0.22862472,0.29132524,0.24380387,0.1621113
2d70f6a57,3,0.067684576,0.5136128,0.115261905,0.2946551,0.008785566
43e4cb788,2,0.2887073,0.39135402,0.13117428,0.12546764,0.06329683
a46ad5cc3,0,0.9558723,0.001025042,0.0029086892,0.030786064,0.009408006
edf74226c,4,0.069996364,0.0839487,0.120434605,0.35915652,0.36646384
3cf06742b,3,0.25160962,0.121878594,0.23038322,0.32872215,0.06740641
4482a8d57,1,0.12516601,0.34081846,0.30013555,0.17783163,0.056048367
56937e269,3,0.13057536,0.3644239,0.17986418,0.16127841,0.16385818
5776e3791,2,0.047604524,0.05278611,0.08359343,0.3401321,0.4758839
426bb5e4c,2,0.08603266,0.23327178,0.21401869,0.2779981,0.18867879
71deb8267,0,0.08338791,0.111449644,0.29722795,0.41080055,0.09713397
766c2cd92,4,0.056843534,0.5451411,0.20706382,0.12641345,0.06453809
2d725d001,1,0.054666325,0.46439415,0.24559635,0.11708326,0.11825992
6ee8964b0,4,0.13762277,0.26127377,0.31821024,0.20142898,0.08146419
c6f877dda,2,0.12607998,0.23960848,0.12925908,0.17898262,0.3260699
2f3bed708,2,0.07496456,0.22495317,0.43549708,0.191817,0.0727682
3a8f89229,1,0.14905752,0.17462325,0.42564383,0.18117192,0.06950354
3f03da51e,1,0.09100168,0.06272033,0.19680868,0.3293795,0.32008988
e67f4856d,0,0.8356092,0.03741652,0.06275083,0.05801023,0.0062131737
13426c720,4,0.043148737,0.21947534,0.3036948,0.29216298,0.14151813
111748c15,2,0.050015856,0.026851138,0.29111868,0.6045717,0.027442634
e78e9736a,2,0.13070053,0.03752183,0.13656478,0.3355816,0.3596312
fe0e76ddf,1,0.060289003,0.267963,0.3581271,0.2473417,0.06627921
2bcab4c4e,2,0.095457986,0.23214406,0.34619987,0.18136868,0.14482938
7b84a3913,1,0.17935538,0.21183595,0.22512689,0.24738939,0.13629241
951556f0a,3,0.06044241,0.24919246,0.17045258,0.2516609,0.26825163
d0b5fece1,3,0.20762438,0.18782583,0.15190984,0.34888673,0.103753254
bf2f22377,4,0.07270632,0.031429414,0.108479634,0.17720109,0.61018354
f7b84bc3b,4,0.11679218,0.057031244,0.110684656,0.44327813,0.27221376
db3c2be5c,4,0.20513187,0.25276348,0.0952381,0.30893716,0.13792934
0e5d845dc,3,0.07730223,0.04063453,0.33314455,0.506719,0.04219975
67d786538,4,0.0888465,0.022618,0.22522184,0.23986448,0.4234492
459729cda,3,0.08900128,0.15755218,0.2798917,0.34773606,0.12581873
82f52a225,1,0.16678669,0.32596502,0.25001755,0.20839237,0.04883833
fe74d6173,2,0.14382978,0.4533116,0.025103947,0.021598728,0.35615596
5220e701f,3,0.074525096,0.10892803,0.23462759,0.25100967,0.33090967
bb6276b35,3,0.07332698,0.019278513,0.11163981,0.5466002,0.24915451
e97446c37,3,0.07904202,0.20081933,0.41163054,0.18460451,0.12390357
10fbc9548,1,0.064284,0.103101164,0.34838247,0.3032865,0.18094595
f391fc44e,2,0.22309284,0.3947363,0.17824768,0.13853332,0.065389805
572e98234,4,0.09034133,0.11221122,0.1357704,0.43598437,0.22569272
a4fe492c2,3,0.042201817,0.10241773,0.25843856,0.31402802,0.2829139
dad97c60d,4,0.14287578,0.1851604,0.26310977,0.17958961,0.22926442
81fddeac7,1,0.12801324,0.2423267,0.274634,0.22190368,0.13312235
3f4e4f83f,4,0.83477664,0.040346436,0.042599946,0.034226883,0.048050124
66bf65c82,4,0.092916586,0.20381741,0.34526882,0.18921216,0.16878505
b8084fe32,2,0.0993257,0.12753673,0.36491847,0.2706552,0.13756382
c67aca639,4,0.07554688,0.11433716,0.32357624,0.35894316,0.1275966
71ec53012,3,0.05976711,0.08669301,0.2730406,0.2177401,0.36275917
9d71eb546,2,0.095026694,0.0359777,0.20250817,0.2170498,0.44943765
36e1415c8,0,0.15517844,0.17189623,0.2593132,0.2689493,0.14466283
f4ab04385,1,0.43025008,0.25497696,0.20661269,0.078025654,0.030134635
64ea72fca,4,0.061941188,0.13017258,0.31889352,0.29928032,0.18971238
aa32ec730,2,0.20345993,0.09367071,0.34211496,0.18783231,0.17292204
470e49e41,3,0.10005231,0.15605935,0.1899401,0.40444705,0.1495012
1894ab073,2,0.09686542,0.14045991,0.26650357,0.19383654,0.30233458
cc081896e,3,0.10789988,0.108444564,0.20049553,0.21087699,0.3722831
2ccf25b91,4,0.079054475,0.108484186,0.40903413,0.20042397,0.20300323
efe27171b,2,0.116260655,0.20200746,0.28763083,0.273278,0.12082311
c4d225c88,2,0.0928353,0.23075467,0.14962432,0.21966414,0.3071216
f31cebfd0,2,0.08116558,0.039971154,0.107446,0.29170626,0.47971103
3aa13a0b0,3,0.11896536,0.223642,0.28098246,0.22004208,0.15636808
40d7cb083,1,0.13361655,0.27898693,0.27689612,0.25758606,0.05291432
6c71db5b5,1,0.09757661,0.15277113,0.105934575,0.3692293,0.2744884
42bec87cd,3,0.08607801,0.27144805,0.14533873,0.18134747,0.31578776
0fe9d0022,1,0.07456792,0.5308757,0.21649815,0.13628356,0.041774724
74f987b01,3,0.08686132,0.15949547,0.30918562,0.2071724,0.2372852
107c30c6d,4,0.12914924,0.07841191,0.12757452,0.25185308,0.41301122
0833744e6,4,0.095673606,0.06368569,0.08241542,0.32216173,0.43606362
c7315e345,4,0.0969864,0.14361244,0.240523,0.28752264,0.2313555
92d1612f0,3,0.17282566,0.15941188,0.14224583,0.26686037,0.25865626
4ceff22c4,1,0.10526944,0.33492017,0.21706717,0.18137196,0.16137137
9acd96273,4,0.09469407,0.099456824,0.09044599,0.3253906,0.39001247
4d8f211f8,4,0.11135311,0.22873287,0.20199162,0.2457843,0.2121381
77d38bd16,3,0.0733572,0.06247962,0.28301957,0.4395415,0.14160207
b3971f06b,4,0.11142538,0.11691068,0.13783856,0.29752323,0.33630222
0dfd484a6,4,0.03605625,0.11880257,0.3807008,0.36061633,0.10382402
dffc44afc,1,0.14985622,0.16271172,0.26880717,0.22690964,0.1917152
75f574b0a,2,0.10531952,0.13736044,0.30158523,0.21158901,0.2441458
267f0065c,2,0.13001189,0.07584877,0.23320799,0.24451923,0.3164121
3a93093cc,3,0.12615402,0.03901198,0.22307791,0.49210858,0.11964757
8039a31ae,3,0.08969363,0.024788726,0.14954764,0.57321346,0.16275655
399856928,4,0.07814796,0.09083046,0.18693022,0.24528061,0.39881068
a4faccedb,3,0.13124287,0.16464001,0.23496248,0.17585962,0.293295
bdc5ffaba,1,0.08131249,0.0035035212,0.06818839,0.83906156,0.007933953
d010fb743,1,0.12996574,0.43249384,0.20400903,0.20882306,0.024708351
1ad691ca4,2,0.07507405,0.11839675,0.24570799,0.34794495,0.21287629
a543418a3,2,0.08466337,0.13464502,0.064899795,0.2866092,0.4291826
ceee65059,0,0.090451375,0.0788642,0.2199987,0.24749844,0.36318728
ec5670386,3,0.13775209,0.12610018,0.23776743,0.3364744,0.16190597
72e76bc9b,2,0.08457737,0.067948416,0.30490962,0.3723538,0.17021087
73d28220c,2,0.06399538,0.05846818,0.18537372,0.25954154,0.43262115
f3755376e,4,0.053507358,0.036319982,0.08731341,0.16251674,0.6603425
ad2b462ee,0,0.7334718,0.16116172,0.057156168,0.031564634,0.016645579
eed4b685b,2,0.14210717,0.23551668,0.29164997,0.22052887,0.11019731
22cf2902d,3,0.090606615,0.04305105,0.19602767,0.32060155,0.34971312
d3ac21f5d,2,0.03184499,0.008740011,0.117953144,0.11431016,0.7271517
a9914ea40,1,0.38499284,0.14721222,0.12812483,0.23440601,0.10526403
a2b226c6c,2,0.060200617,0.03944199,0.067339234,0.103196844,0.7298213
c43ca0a88,3,0.10626202,0.21170674,0.33480552,0.2928436,0.054382157
7432630e3,4,0.09272206,0.20099661,0.33800593,0.2953904,0.07288506
e0e241d57,2,0.11766721,0.16771089,0.21920404,0.20991033,0.28550756
3005b75eb,2,0.071293294,0.32470447,0.25461468,0.20433906,0.14504851
c17b66965,3,0.045440808,0.019165836,0.1063315,0.54340553,0.28565633
35ce89b5c,2,0.06738433,0.22056575,0.28861067,0.27692384,0.14651541
01e410583,3,0.083413884,0.08597851,0.28323188,0.28035292,0.26702282
4bbc7992a,2,0.13266551,0.06638129,0.15635753,0.5182346,0.12636098
eb77432cd,4,0.092192754,0.17859098,0.21509585,0.22237712,0.29174328
9a0db11a9,3,0.061938323,0.073679395,0.2310859,0.45699582,0.17630053
6b65fa006,2,0.0964562,0.27111316,0.21893857,0.14716794,0.2663241
128293a4d,4,0.06898074,0.16091453,0.23961319,0.36385325,0.16663837
ac1a70774,1,0.11379964,0.118801475,0.20746613,0.3813019,0.17863083
d9cf525bb,2,0.12915495,0.14541091,0.24178706,0.33797705,0.14567
0b4a0d698,2,0.07842898,0.08885722,0.24114615,0.44505423,0.14651345
d0a66003d,3,0.023183122,0.014822687,0.0414294,0.75877535,0.16178942
c9a21c416,1,0.1418808,0.22012208,0.2535826,0.25778612,0.12662837
a0c1384d1,3,0.063983634,0.16355954,0.1823773,0.44469866,0.14538084
e5ea737ec,4,0.06662927,0.032528058,0.045127667,0.10445532,0.7512597
3a64a5704,3,0.1080336,0.13139892,0.23951846,0.3072582,0.21379088
e7c607873,1,0.10160527,0.21606548,0.2927065,0.26675642,0.12286643
880d3c594,4,0.16705959,0.10133904,0.19555679,0.31871584,0.21732876
d8179f4d9,4,0.072320595,0.037822932,0.19291489,0.30559817,0.39134344
b48b65ef2,2,0.09407148,0.16741417,0.25828525,0.29353422,0.18669492
ef0b07c6b,3,0.09465678,0.23287494,0.38278532,0.25336727,0.036315683
219bf9c22,3,0.08413118,0.045629792,0.11749099,0.39226124,0.3604868
f05665d6d,2,0.21261717,0.42881748,0.16959599,0.12689754,0.06207182
a8de0737e,3,0.098403424,0.45479074,0.23901512,0.16444306,0.04334761
fbcadae16,2,0.37787366,0.20141938,0.21517017,0.12801692,0.07751991
26988350b,1,0.068869434,0.18516107,0.24001144,0.30107853,0.20487958
6774f84e3,1,0.32840732,0.20196807,0.22917782,0.17728142,0.06316536
b7d2d752f,1,0.06678739,0.01369026,0.06089907,0.104807526,0.75381577
bf5bf91a2,1,0.16768348,0.2096244,0.12891625,0.16608226,0.32769367
9f40dbc58,4,0.07885997,0.071830876,0.1547409,0.40509102,0.2894772
26e02fdeb,2,0.13722624,0.15671729,0.26083383,0.18763472,0.25758794
59f987236,1,0.12957028,0.22855316,0.21933284,0.3038946,0.118649036
18b6fc5f0,1,0.12274272,0.17903864,0.17652246,0.41717184,0.10452427
2fa65607f,4,0.035241935,0.061851524,0.03354609,0.06764925,0.8017112
507e734af,4,0.13954102,0.08059395,0.38805696,0.29611325,0.09569484
e1d40ecc1,2,0.23890182,0.20530619,0.14147556,0.14061469,0.27370176
86228db7e,3,0.0896747,0.12984064,0.27534336,0.1810051,0.3241362
05aad3b3f,4,0.064646594,0.03318661,0.09124425,0.114292346,0.69663024
e49b7c262,2,0.14865439,0.29499233,0.26155618,0.26292068,0.031876434
6261c9966,1,0.122173525,0.36441788,0.2540416,0.16826178,0.09110514
d35b8c727,1,0.3833625,0.16048862,0.20936453,0.17289129,0.07389305
